address,label_spender,nametag,type,total_tx_count,lifespan_hours,tx_density,mediated_theft_count,direct_in_count,mediated_op_ratio,token_flow_ratio,sender_receiver_ratio,is_ghost,top1_gas_payer_ratio,high_value_ratio
0xa0cf52fd8e362103b3c6ccfe1b2465d01869e4db,1,fake_phishing989623,CA,5,21.39666667,0.233681259,0,0,0,0,0,0,0.6,0
0x12bb9e1708245a8b4ad0bbc2f45b357f4724bb3d,1,fake_phishing607780,CA,2,0.97,2.06185567,0,0,0,0,0,0,1,0
0xa9f3e7e85beecc09bf5902cf68832b40403829fc,1,fake_phishing636757,CA,1,0,1,0,0,0,0,0,1,0,0
0x159cccfb6aec008ef244cd7a3d69cc3d7e0c50a7,0,,EOA,2,21.33333333,0.09375,0,0,0,0,0,0,0.5,0
0x43195dde1d0ef893adc8d31d24b11fae26a29016,0,,EOA,6,0.023333333,257.1428571,0,2,0,2,1,0,0,0
0x1143c2e16fb20d1494c49717f3b7f42db0840151,1,fake_phishing994857,CA,1,0,1,0,0,0,0,0,1,0,0
0x8589b04c10bdd8420027afd6c907701c726ee4df,1,fake_phishing637655,CA,1,0,1,0,0,0,0,0,1,0,0
0x477ba68a3fbb674a30229dbe4566f5a3c38e4912,1,fake_phishing636735,CA,1,0,1,0,0,0,0,0,1,0,0
0x61e31217180846d69d48a60e5712d16170097bc1,1,fake_phishing678827,CA,1,0,1,0,0,0,0,0,1,0,0
0xf2e9a393e59ee6e15a12f09109c282db8ea9eba1,0,,EOA,8,2100.896667,0.003807898,6,0,1,0,0,0,0.875,0
0x7db73be94a0aec8876210bd47511426041526ddc,1,fake_phishing674125,CA,1,0,1,0,0,0,0,0,1,0,0
0x0b41e88bc322c65111758326f235b4d9c9c5dc56,1,fake_phishing608028,CA,1,0,1,0,0,0,0,0,1,0,0
0x000063e57e9d304867f85a50a3d2378cfea50000,1,fake_phishing639148,CA,589,871.16,0.676110014,0,33,0,2.090909091,1.347826087,0,0.250896057,0.529411765
0xdbdad5fcee42f87d15876c5a3fc07bec09d51ff5,1,fake_phishing740817,CA,1,0,1,0,0,0,0,0,1,0,0
0x20aeddb9777015b3c3f0e70578d9aa67dfc8c3dc,0,,CA,23,14676.73333,0.001567106,0,0,0,0,0,0,0.434782609,0
0xc9591342a6b948484fc2aa09a176bf2011b1353d,1,fake_phishing657271,CA,1,0,1,0,0,0,0,0,1,0,0
0xccdcbe267c7ea0f454fcecbfcc6ac5cad06642e7,0,,EOA,7,2576.22,0.002717159,0,3,0,1.333333333,1.333333333,0,0,0
0x6107f49ee38d29cfbb1205c4235d162baf70712d,0,,EOA,104,2000.94,0.051975571,0,23,0,0.866666667,1.142857143,0,0.814285714,1
0x43a9856ad79710718675066d2bfbc7339e04586b,0,,EOA,4,0.016666667,240,1,0,1,0,0,0,0.5,0
0x70c9d7a5a8d8a21ae357065b8822ff6cb455350c,0,,EOA,2,28.03,0.071352123,0,0,0,0,0,0,0.5,0
0xbb39d6c7fb82ee6effa12dddc0eba2853c31c0da,1,fake_phishing994438,CA,1,0,1,0,0,0,0,0,1,0,0
0x1111111254eeb25477b68fb85ed929f73a960582,2,aggregation router v5,CA,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
0x0206f68bdc47cdcfc021946ae5a3370d6f037b30,0,,EOA,72,2009.75,0.035825351,0,18,0,3.111111111,0.5,0,0,0
0x296d9ad84322a7144c36fa08850b17be2000cd89,2,smart account by safe,CA,64,1923.566667,0.033271527,0,23,0,1.391304348,0.8,0,1,0.890909091
0x81d5760cc02e3ae52e3cca2f158ef7e3d2407dd7,0,,EOA,0,0,0,0,0,0,0,0,1,0,0
0x0d8bbd5b9cbf1908d36785b36614d3d550b290a1,0,,CA,2,0,2,0,0,0,0,0,1,0,0
0x8e275263aeaed768e6e77ae4b310032eb5f1902f,1,fake_phishing989624,CA,9,1491.686667,0.006033439,0,0,0,0,0,0,0.777777778,0
0x4937a209d4cdbd3ecd48857277cfd4da4d82914c,2,maple: xmpl token,CA,4955,24990.41972,0.198275982,4,1532,1,0.637075718,1.235449735,0,0.008581937,0
0x1f37f5ff39576a495fb9153788f93194844c82fb,1,fake_phishing994604,CA,1,0,1,0,0,0,0,0,1,0,0
0xa4cd4b5004ab42758bcb8893a10c5b3532781087,0,,CA,2465,8878.536667,0.277635842,0,412,0,1.150485437,35,0,0.029411765,0.690744921
0x5f743ac36071ddc397185aeddaa6cc8298de6ca7,1,fake_phishing994585,CA,1,0,1,0,0,0,0,0,1,0,0
0xf8b4aca50a4748daef486bf871a1715e478f9d30,0,,EOA,2,11.25333333,0.177725118,0,0,0,0,0,0,0.5,0
0x193665948ecfb58806e8f8c450a4ecb916d433d9,0,,EOA,2,0.35,5.714285714,0,0,0,0,0,0,0.5,0
0x49d64ce349152d5f438f95f791fceec6e22cec23,1,fake_phishing636407,CA,4,12.3,0.325203252,0,0,0,0,0,0,0.5,0
0xe2779bde2e453cd4965c31504e903c3df0a4bd75,1,fake_phishing638031,CA,1,0,1,0,0,0,0,0,1,0,0
0xf9af3abdd62b56a2fbed3b6ab55cc3fd15e17570,0,,EOA,2,46.49,0.043020004,0,0,0,0,0,0,0.5,0
0x3742f3fcc56b2d46c7b8ca77c23be60cd43ca80a,2,deq: stavail token,CA,3053,6036.42,0.50576335,0,26,0,0.307692308,13,0,0.006626905,0
0x3481645f9cbc0ce8224443e9cb0bc97886dbfd38,1,fake_phishing636775,CA,1,0,1,0,0,0,0,0,1,0,0
0xc34de650bb3dac7c896c5c2d7c97163be98d2ae0,1,fake_phishing637612,CA,1,0,1,0,0,0,0,0,1,0,0
0x115e3339148bf2acb66974b28f832cc6c8193a10,1,fake_phishing794016,CA,1,0,1,0,0,0,0,0,1,0,0
0x91074e5606e6e1a2b3533944f07c937c099c93d7,1,fake_phishing987704,CA,1,0,1,0,0,0,0,0,1,0,0
0x30d2af01ead839ca02c42956eac3fd387f182d13,1,fake_phishing995376,CA,1,0,1,0,0,0,0,0,1,0,0
0xe47b790a38f5c670ab5c5ae18c7858a1d4a78c64,1,fake_phishing636409,CA,5,22.01666667,0.227100681,0,0,0,0,0,0,0.6,0
0xda35ba8cbb43b1d618280e8fad640b31f47ef3ac,0,,EOA,2,0.826666667,2.419354839,0,0,0,0,0,0,0.5,0
0x752d37af155f827ce08b2e86afe151c17b4bc80a,1,fake_phishing994879,CA,1,0,1,0,0,0,0,0,1,0,0
0x0695deb71a7f010296380658bc83209945fd55ff,0,,EOA,9,1.26,7.142857143,0,2,0,2,0.666666667,0,0.833333333,1
0x9f639ef3896525d9d52f33870601821097a1dfa4,1,fake_phishing987745,CA,1,0,1,0,0,0,0,0,1,0,0
0x1f11d1136993ba4317a243b47de0076a6c162024,1,fake_phishing679944,CA,1,0,1,0,0,0,0,0,1,0,0
0x0b737873edf414a1e34a7bfb5e9006802cf8e596,1,fake_phishing657294,CA,1,0,1,0,0,0,0,0,1,0,0
0xaa19bd6b1a8150b719e778bc9f1f24f86fd724eb,0,,EOA,16,2906.186667,0.005505496,0,12,0,0.333333333,3.666666667,0,0,0
0x14c24cabfd04e068114751ba7cf03f0027cc086c,0,,CA,6,2.526666667,2.374670185,0,0,0,0,0,1,0,0
0x73c897f2fb4ebbc3d8c3327a9ab0732c3fc3eebb,1,fake_phishing637617,CA,1,0,1,0,0,0,0,0,1,0,0
0xeff92a263d31888d860bd50809a8d171709b7b1c,2,pancakeswap: pancakerouter v2,CA,99057,22007.83,4.500988966,0,13439,0,1.596547362,0.200760456,0,0.003439098,0.977074079
0x783d485500eea14c73a0cb2f38ee12b523a08612,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0xf81184a129da6c0a825a811f08a3b59cb391c3ff,0,,EOA,7,2569.556667,0.002724205,0,3,0,1.333333333,1.333333333,0,0,0
0xe8eeb867c59615f2c670ab5279af3db9a07617f2,1,fake_phishing994460,CA,1,0,1,0,0,0,0,0,1,0,0
0x9e7fe1e269db4c83ad7040e9a7f78d5b05020138,1,fake_phishing877809,CA,75,3235.94,0.023177191,0,0,0,0,0,0,1,0
0xf0f251d9d9cf78e4951ffaa068a6c8ddb8ed9d24,1,fake_phishing608080,CA,1,0,1,0,0,0,0,0,1,0,0
0x8ef04f6da360cd24d5534a451db42f37a7b8c86f,1,fake_phishing680405,CA,1,0,1,0,0,0,0,0,1,0,0
0xfca5bb05dabe94ad77d652b07c1304997d7683cf,2,"dsproxy #219,994",CA,36,12036.82,0.002990823,0,10,0,1,1.2,0,1,0.6
0xa98e3acebcb2939ca611d04a5682d04b79833a21,0,,EOA,7,2571.046667,0.002722627,0,3,0,1.333333333,1.333333333,0,0,0
0x73a297f6273cffb3521a1f650d8c28bef64c6713,0,,CA,361,10301.79333,0.035042442,0,37,0,1.162162162,0.428571429,0,0.318681319,0.775
0xc0d3ea780b0545b552e642b945a869f7d3ba908c,1,fake_phishing639607,CA,2,1283.956667,0.001557685,0,0,0,0,0,0,1,0
0x2fbec67d882fd9586c7f9a1dca4519458281ff9c,1,fake_phishing657535,CA,1,0,1,0,0,0,0,0,1,0,0
0xbabf674ab7890b389cd55619b7e14808a653c8f7,0,,EOA,3,795.6,0.003770739,1,0,1,0,0,0,0.666666667,0
0x53e0e51b5ed9202110d7ecd637a4581db8b9879f,2,stepn: dooar router,CA,567885,23982.03972,23.6795955,0,64009,0,1.120576794,0.136363636,0,0.029777444,0.999889491
0x93abf0d412285900512d710b3d8da20163581052,0,,EOA,2,19.31,0.103573278,0,0,0,0,0,0,0.5,0
0x8589bd9904e2dc4d63fa1d3048f7e94a1205aa70,1,fake_phishing987865,CA,1,0,1,0,0,0,0,0,1,0,0
0xb78a09d09bd8e2c2be2a363cbe5297866e04e43b,1,fake_phishing657637,CA,1,0,1,0,0,0,0,0,1,0,0
0xd4ea5ff1f55b99761c327b2701e70f231ca199a9,1,fake_phishing987951,CA,1,0,1,0,0,0,0,0,1,0,0
0x30ba1473c79d561207fb4f9d12972a4b95fe220d,0,,EOA,7,2577.03,0.002716305,0,3,0,1.333333333,1.333333333,0,0,0
0x6a93c5095cb3954da024edca523395d37d64f332,1,fake_phishing599517,CA,1,0,1,0,0,0,0,0,1,0,0
0x5dcce9fc90a9b1b0829ac4f499a87b34f0326f33,1,fake_phishing994364,CA,1,0,1,0,0,0,0,0,1,0,0
0x1adb298b2d15e542c187686d07ec554f61c82b11,0,,EOA,8,2570.753333,0.003111928,0,4,0,1,1.666666667,0,0,0
0x9ff4ff1688d47fd93ba4281221cdbc7548aebc90,0,,EOA,2,92.55,0.021609941,0,0,0,0,0,0,0.5,0
0x96c35d0c37aa31229a4de2f01fce3ba807754baf,0,,EOA,3,1.126666667,2.662721893,1,0,1,0,0,0,0.666666667,0
0x7dfa5fa4e8a2e284e3dd75889ab5aa9af92673f8,0,,CA,142,3241.106667,0.043812196,0,56,0,0.25,4.5,0,0.169014085,0
0x67e527859a6c613b93860a390a93ede16cb96902,0,,EOA,5,3756.583333,0.001330997,3,0,1,0,0,0,0.8,0
0xfdc592374fd3866cec886507f1d3e638ef29ca5a,1,fake_phishing994616,CA,1,0,1,0,0,0,0,0,1,0,0
0x07f3a52b6fcccd8e75582cca75f15658456edfab,0,,EOA,2,0.71,2.816901408,0,0,0,0,0,0,0.5,0
0xb4e4d475a5112ed2dc0a23cefd9488df2491c3c5,0,,EOA,2,70.27666667,0.028458948,0,0,0,0,0,0,0.5,0
0xde7c7b881246257aa1cf897a5fd956569d24b481,0,,EOA,5,657.8166667,0.007600902,3,0,1,0,0,0,0.8,0
0x4873da0c3b4e6e8ef50e007457dfbba7d3272e5b,1,fake_phishing987580,CA,1,0,1,0,0,0,0,0,1,0,0
0x316991e4de104831815ee60654a0c6058c3b6a78,0,,EOA,35,1950.383333,0.01794519,14,0,1,0,0,0,0.971428571,0
0xe862ec44481c323aec12cc0fad626a7ad52f74e8,0,,CA,605,3715.486667,0.162831966,0,302,0,0.956953642,0.571428571,0,1,0.763113367
0x3ef6853506d04c336bef07465ef64610becc1c4f,0,,EOA,4,3310.77,0.001208178,2,0,1,0,0,0,0.75,0
0x241878c36e38c9aa5046c66d128c954834c7a755,1,fake_phishing657402,CA,1,0,1,0,0,0,0,0,1,0,0
0x93c3a816242e50ea8871a29bf62cc3df58787fbd,0,,CA,11477,24843.55167,0.461970984,122,3480,1,0.559770115,1.459796149,0,0.058687386,0
0x000000000022d473030f116ddee9f6b43ac78ba3,2,uniswap protocol: permit2,CA,260718,20774.66,12.54980828,0,32,0,490,0.126696833,0,0.013293606,0.000763747
0x5606f34fa090c68fd0444e729d97d9cd2559324c,0,,EOA,7,2930.44,0.00238872,0,3,0,1.333333333,1.333333333,0,0,0
0x76e7bfe4fe35676f083b140af785ef8caf8dc8e4,0,,EOA,151,2202.126667,0.068570079,95,0,1,0,0,0,0.986754967,0
0xc7c0b3f43bccb0e990d2e6499527e5d5381ceae4,0,,EOA,7,10.56333333,0.662669612,4,0,1,0,0,0,0.857142857,0
0x08b4582ecc0d2594f06a7f6beb309784be4d4265,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0xd034f29ba332c7d9de4f1c490b9dc289e997331d,0,,EOA,8,2547.656667,0.003140141,0,4,0,1,1.666666667,0,0,0
0x5f7c938eac0be0614c9d38a2ef3b94633c3b776f,1,fake_phishing679371,CA,1,0,1,0,0,0,0,0,1,0,0
0xf5c5d2c352c250ce352435ab37418035f05ebf25,1,fake_phishing638332,CA,1,0,1,0,0,0,0,0,1,0,0
0x55780d2425638de8cd4a42e334113eb1aa4754d2,1,fake_phishing987715,CA,1,0,1,0,0,0,0,0,1,0,0
0x43dc865e916914fd93540461fde124484fbf8faa,0,,CA,13,674.06,0.019286117,0,0,0,0,0,0,0.272727273,0
0x888dbc0ffbae5033bdec9906a05dcb18b206e762,0,,EOA,3,0.01,300,0,1,0,2,1,0,0,0
0xe8aefe62d1793d020bb405296348ca807e41141f,0,,CA,3,0.086666667,34.61538462,0,1,0,0,1,0,1,1
0xe7954cd22fa01b9b2bb97915a0f0c999bd9e249a,2,smart account by safe,CA,9,0.316666667,28.42105263,0,3,0,1.333333333,0.8,0,1,0.714285714
0xac4bea1b8fd4cafd9b30d02ddc9cbb849be11c35,0,,EOA,4,967.9666667,0.004132374,2,0,1,0,0,0,0.75,0
0x9c502062a6c1704c235c07174eaf668ee5b4ff4c,0,,EOA,10,419.2333333,0.023853065,0,4,0,1.5,1,0,0,0
0x0000015d5f8321c03050b450a84b053d28d00000,1,fake_phishing639720,CA,256,31.57333333,8.108108108,0,9,0,2,1.111111111,0,0.270676692,0.222222222
0xcb2619fffa6c6c34120e84a41fee34e2b93661df,0,,EOA,7,2582.95,0.00271008,0,3,0,1.333333333,1.333333333,0,0,0
0x0e63a3e496aeef9973ed5a39df28061758201e81,0,,EOA,15,2810.41,0.0053373,0,11,0,0.363636364,3.666666667,0,0,0
0xdd8a163f4412333e02a05caa325699e14d3f48f5,0,,EOA,41,3026.996667,0.013544779,2,0,1,0,0,0,0.951219512,0
0x5b2bb8e3760b9458e8092635b57a21dec015fc01,1,fake_phishing638359,CA,1,0,1,0,0,0,0,0,1,0,0
0xfcb5c371c39547076ab34d267b0cc7d67e968980,0,,EOA,8,2810.37,0.0028466,0,4,0,1,1.666666667,0,0,0
0x4ca43f6581f2e6201ab3d6ab7beda8be3980e1a2,0,,EOA,2,38.74,0.051626226,0,0,0,0,0,0,0.5,0
0x000016e95b33446d61c6bd9732ada6f7b16f0000,1,fake_phishing607855,CA,256,241.54,1.059865861,0,20,0,1.75,1.230769231,0,0.434108527,0.509090909
0xdfd8526946be6df65ceca55bd5ec66f75f297cc0,0,,CA,42,8857.633333,0.004741673,0,8,0,1.125,1,0,0.32,0
0x27470dccf8a5677fe2323a4c67089b64400fc3d9,1,fake_phishing987949,CA,1,0,1,0,0,0,0,0,1,0,0
0x62131fb5644d0ce4b23ab1332fb97c8b6d802af6,0,,EOA,13,1517.513333,0.008566646,11,0,1,0,0,0,0.923076923,0
0x31d598f44674d0c8dedf69a4e38ddea291725575,1,fake_phishing987547,CA,1,0,1,0,0,0,0,0,1,0,0
0x127c8638b7e3749701e2a72b8b7884190c54ade3,0,,EOA,7,2379.7,0.002941547,0,3,0,1.333333333,1.333333333,0,0,0
0xef4e44527f78d0a853ad98eb39e70bfec8728451,0,,EOA,2,0.19,10.52631579,0,0,0,0,0,0,0.5,0
0xbff5c92ae193dbd4447e8ccfa319af7a8c7126a8,0,,EOA,5,1568.366667,0.00318803,2,0,1,0,0,0,0.8,0
0xcfc6d9bd7411962bfe7145451a7ef71a24b6a7a2,2,ether.fi: deposit adapter,CA,46542,4650.126667,10.00875962,0,15765,0,0.996891849,0.054510475,0,0.012610009,0.999682348
0x176ac1b8f01af66e84a213a2dc6981ad3deb3933,0,,EOA,6,0.023333333,257.1428571,0,2,0,2,1,0,0,0
0xceda50e3f0412235b4f6d72327676b2d9515ca60,0,,EOA,4,0.02,200,1,0,1,0,0,0,0.5,0
0x461b2d24e4bb582044f1b6535277abd43f2b9ce5,1,fake_phishing657633,CA,1,0,1,0,0,0,0,0,1,0,0
0x8a721efc0a904596d9b7605063355feba0871f0e,0,,EOA,2,5.29,0.378071834,0,0,0,0,0,0,0.5,0
0x423c9cde7f27a175c3966030ea421d1970cac21b,0,,EOA,3,50.52333333,0.059378505,1,0,1,0,0,0,0.666666667,0
0x5b01a6abfc3a9a16fd5581c1357429ca8486af10,0,,EOA,3,456.64,0.006569727,1,0,1,0,0,0,0.666666667,0
0x48e7874fcc72b03b685062fd627878ef7097c660,0,,EOA,2,2.283333333,0.875912409,0,0,0,0,0,0,0.5,0
0x913cf96b805221e1631de21cd22b7a93099c00b7,0,,CA,2686,30093.71056,0.08925453,0,439,0,0.553530752,0.375,0,0.104581673,0.950146628
0xc5037d0cad591f44a546cfbf3a3450ce76ef9277,1,fake_phishing637033,CA,1,0,1,0,0,0,0,0,1,0,0
0xa3e6972863d46a0392c0c77d7f0be7932724ff97,0,,EOA,8,2827.343333,0.002829511,0,4,0,1,1.666666667,0,0,0
0x8eb90afacbcb8c8a229e576063886e0dffec8333,1,fake_phishing657477,CA,2,238.7733333,0.008376145,0,0,0,0,0,0,1,0
0x0d44b239b9b4c1284cdedff634d12e2cefc07c2c,1,fake_phishing741262,CA,1,0,1,0,0,0,0,0,1,0,0
0x392a0faf9a4c36d2116979f4b716a90074de003d,0,,EOA,5,0.013333333,375,2,0,1,0,0,0,0.6,0
0x53d5bd0e7faa9ee3eafef7c5572d54db1b7f5b25,0,,CA,2076,11303.36667,0.183662095,0,0,0,0,0,0,0.013493976,0
0x0d156ee5072d8317bfcfe2230888c83b0cdfb0fc,1,fake_phishing637664,CA,1,0,1,0,0,0,0,0,1,0,0
0xffd98f3d56442d1f25cadc160cfc9015ff9365eb,0,,EOA,2,2.27,0.881057269,0,0,0,0,0,0,0.5,0
0x07454d675e52261307459a53e835e879f6d87101,0,,CA,1,0,1,0,0,0,0,0,1,0,0
0xa33fda1917d24dad8dab325897519c40361b5b92,1,fake_phishing607823,CA,1,0,1,0,0,0,0,0,1,0,0
0x0f715f666e781a511a808f0b8d5ca3616c743ca4,0,,EOA,7,2895.843333,0.002417258,0,3,0,1.333333333,1.333333333,0,0,0
0x000045e9dcd11be3ab45ab8f554a56cd64850000,1,fake_phishing741246,CA,2,0.31,6.451612903,0,0,0,0,0,0,0.5,0
0x852303a2d7a631841658c48e0283215872d612f7,1,fake_phishing678826,CA,1,0,1,0,0,0,0,0,1,0,0
0x46f89c27842585dace1f33ca4bc65698be4dfa80,0,,EOA,7,2583.05,0.002709975,0,3,0,1.333333333,1.333333333,0,0,0
0x6abcf4adf9f87a52a51776ac7974629979b84cf0,1,fake_phishing680256,CA,1,0,1,0,0,0,0,0,1,0,0
0xf9f16102126ae0ffa191fc4541f2e0f8a9be1e2a,0,,EOA,8,2857.97,0.00279919,0,4,0,1,1.666666667,0,0,0
0xa7f1b3ff06c0bf84368348637a5e996fb81a8d43,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0x453d01b35fd443bd28ff025c6d7ab77c75c8fcf0,1,fake_phishing680336,CA,1,0,1,0,0,0,0,0,1,0,0
0x757fd8f5db3e6102a19768e29a6a463ea41ae3fb,0,,CA,7,5.366666667,1.304347826,0,2,0,0.5,1.5,0,0.75,1
0x40a4484ac452908988942a408ef9224a3bc863a6,1,fake_phishing678953,CA,1,0,1,0,0,0,0,0,1,0,0
0xe4a0f5cb96c97d04c1695a7128cd1a8859b8e265,0,,EOA,7,2380.46,0.002940608,0,3,0,1.333333333,1.333333333,0,0,0
0x249c119b44ed072849e0265b1fd88deff1f589f4,0,,EOA,2,43.33,0.046157397,0,0,0,0,0,0,0.5,0
0x8017b9af3f199cc6b08a48da3859410f20bbea72,0,,CA,1125,13335.90333,0.08435874,0,275,0,1,86.5,0,0.026819923,1
0xa875846114218370c7a68bb74bf84e2eb022ac97,0,,EOA,2,22.83,0.08760403,0,0,0,0,0,0,0.5,0
0xe3996aa36ec488ed55bb926dcf99c82e1ab07baf,1,fake_phishing987916,CA,1,0,1,0,0,0,0,0,1,0,0
0x3c81343b5e7c55d7017d89d87e829efcd5c29ea1,0,,EOA,2,17.46333333,0.114525673,0,0,0,0,0,0,0.5,0
0x163507bd29032692d4bce6038d596209cbcb5924,0,,EOA,2,66.87666667,0.029905797,0,0,0,0,0,0,0.5,0
0xd3e2dda98093a7fc00d85fbb515ac85b8563f784,0,,CA,8,0.386666667,20.68965517,0,2,0,0.5,1,0,1,0.333333333
0xa11813aebc8cbbb229d2c24e2778bcabd688056c,1,fake_phishing686549,CA,1,0,1,0,0,0,0,0,1,0,0
0xff84e1845498ba6911a85f10d0d51cc21b6f6a29,1,fake_phishing987314,CA,1,0,1,0,0,0,0,0,1,0,0
0xffc62444da9b08ac4244fe904439c0af87c6cfe6,2,smart account by safe,CA,164,3937.19,0.041654073,0,60,0,1.5,0.777777778,0,1,0.753333333
0x774e37f7b604166e636d5ea4a8c4af5f71579c0c,0,,EOA,10,3265.583333,0.00306224,8,0,1,0,0,0,0.9,0
0xf8ba8146c78bf13085b56373be5d5f50381487f9,1,fake_phishing640047,CA,1,0,1,0,0,0,0,0,1,0,0
0x7a2e8077a4e803ecb3336bc5c903394a9f527548,0,,EOA,3,2329.696667,0.001287721,0,0,0,0,0,0,0.666666667,0
0xc78741e7e169c5b06ce5a64d47a840900264b449,0,,EOA,13,2999.616667,0.004333887,0,7,0,0.857142857,1.666666667,0,0,0
0xe10fc79a4d320e16be394b38b8c5dc9dedef9435,0,,EOA,8,2871.54,0.002785962,0,4,0,1,1.666666667,0,0,0
0xc237e281b668b5b6630d6f074a3cd462d5fe541f,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0xbd69834d51b53c4b176c41c262f238f3e736eac9,1,fake_phishing686564,CA,3,6.41,0.468018721,0,0,0,0,0,0,1,0
0x24d7cd9e29975714085d7529e2415ed044516b1e,0,,EOA,7,2582.13,0.00271094,0,3,0,1.333333333,1.333333333,0,0,0
0x123b8f6eb874300c491825bcc17e357f9bc66bdc,1,fake_phishing588994,CA,1,0,1,0,0,0,0,0,1,0,0
0x0000c051bfb6d7045cd5a25b54e2936f3edb0000,1,fake_phishing741219,CA,329,321.8433333,1.022236492,0,18,0,1.888888889,1.133333333,0,0.402298851,0.461538462
0x581f907e2db3ae571c0e6bc47a390e283c808514,0,,EOA,13,6332.763333,0.002052816,0,5,0,0.5,1.666666667,0,0.857142857,0.5
0x9262e7abb711cd62375fca588d146a8d170eceb2,1,fake_phishing987880,CA,1,0,1,0,0,0,0,0,1,0,0
0x2b0d6f9fe0d3a03c9108ab49de04a90aa7e5b85f,1,fake_phishing994461,CA,1,0,1,0,0,0,0,0,1,0,0
0x825222961696a92570bea2c92f29b8602edbbfd5,0,,EOA,33,15967.08,0.002066752,1,4,0.5,2.666666667,0.75,0,0.863636364,1
0xe74c57eec391e14caaf5e553f323fe4c4431553b,1,fake_phishing638723,CA,1,0,1,0,0,0,0,0,1,0,0
0xbb7bd024ddb273adc4b3566955870674d5ac2bc3,1,fake_phishing657406,CA,1,0,1,0,0,0,0,0,1,0,0
0x3babb7a9b1e20e81dfd2d7b48a5f0c031d8822a3,1,fake_phishing637861,CA,1,0,1,0,0,0,0,0,1,0,0
0x32e446ebb09f4fda263e8c927af92e75b839e5e7,1,fake_phishing638749,CA,1,0,1,0,0,0,0,0,1,0,0
0x6fc2ab6cf1b0c26fb9dcbdbf87e9ed8e31af3534,0,,EOA,4,1064.42,0.003757915,2,0,1,0,0,0,0.75,0
0x80fbb6122b8e023988e640db1ae348a10a7933e8,2,aragon: ant redemption contract,CA,7900,12242.18667,0.645309553,0,2694,0,0.001484781,815,0,0.038049941,0
0x83ca1873a340a551b17149b5fd10bd355502f3f0,0,,EOA,2,0.003333333,600,0,0,0,0,0,0,0.5,0
0xda1bc04159c4bb6bcc15abb5d20c95b995e0ed1e,1,fake_phishing638037,CA,1,0,1,0,0,0,0,0,1,0,0
0x79aadb1f49913c5869c112531b969bb83d48bab2,1,fake_phishing679014,CA,1,0,1,0,0,0,0,0,1,0,0
0x6efb218717ab230dd38fae88101d3fe7fac9cdf6,1,fake_phishing994860,CA,1,0,1,0,0,0,0,0,1,0,0
0x905e2520b4ef131f3c0d8bb64d93cb3a8e7ff03d,0,,EOA,4,555.1033333,0.007205866,2,0,1,0,0,0,0.75,0
0x0d2083eb1bc01cbb32d51c39296ba2a4eaaf5eba,1,fake_phishing674218,CA,1,0,1,0,0,0,0,0,1,0,0
0xfbd1402970a6704f226c9c1987cfaf0aeadf007d,1,fake_phishing674203,CA,1,0,1,0,0,0,0,0,1,0,0
0x21821c8632a67d24c4465a15d853b7e196130516,0,,EOA,8,3219.326667,0.002484992,0,2,0,1,1,0,0.833333333,1
0xe5b9f0986825668e1b50229e6c8c75a5c1b945fa,0,,EOA,4,1281.833333,0.00312053,2,0,1,0,0,0,0.75,0
0x9844d3c76b015b030f1c9d6147fd57fab0fa44a4,0,,CA,7,167.83,0.041708872,0,2,0,0.5,1.5,0,1,0.333333333
0x27d8a956bec6e2c1eaea64ed6d51a0f93da0f13e,0,,EOA,2,48.62,0.041135335,0,0,0,0,0,0,0.5,0
0x8e07991e33bdd2a61b1cf642f38a91131d0931f5,0,,EOA,9,2995.516667,0.00300449,0,5,0,0.8,1.666666667,0,0,0
0xe9d3bb6f28f21190f468cbbc868a2d0d200d58e2,1,fake_phishing607905,CA,1,0,1,0,0,0,0,0,1,0,0
0x835b7af6d76de8ad2a0cc56353cc47739e67a5b9,0,,EOA,4,2024.983333,0.001975325,2,0,1,0,0,0,0.75,0
0x01c9402f0b0eb89cd460ea729dfd84464193fa38,0,,EOA,4,0.02,200,1,0,1,0,0,0,0.5,0
0xa6f45e07d7e2234b5f4fe10a013e14f835eeae37,0,,EOA,2,16.78,0.119189511,0,0,0,0,0,0,0.5,0
0x9dbd3baeb6a94039abbde2a0a0e14e4720293ed9,1,fake_phishing681209,CA,1,0,1,0,0,0,0,0,1,0,0
0x7a8b19c44cb59dea179c9a82d261490df9c36428,1,fake_phishing638304,CA,1,0,1,0,0,0,0,0,1,0,0
0x0b8dcc463cad2e593d6345d91fb0af05d2d84c93,0,,EOA,2,3.066666667,0.652173913,0,0,0,0,0,0,0.5,0
0x4017c07e2f1a5e0586eca2087b95aad78837926d,0,,EOA,2,99.11666667,0.020178241,0,0,0,0,0,0,0.5,0
0xb194c9b4fad1ecb3f18f5d03ea753c6ba65b7091,0,,CA,18,10732.60333,0.001677133,0,0,0,0,0,0,1,0
0x000067517ec9ece3010ea43c35873da0af8e0000,1,fake_phishing741343,CA,150,76.90333333,1.950500628,0,8,0,2,0.818181818,0,0.392405063,0.5
